FCUserRun1_11,Test@12345,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2Njk3YzBjM2UzNTM4NTdiMzhhMjEzYmIiLCJsb2dJZCI6IjY2OTdjMGMzZTM1Mzg1N2IzOGEyMTNiNiIsInNlclR5cGUiOiJ1c2VyIiwiaWF0IjoxNzQyNzQ5NDgzfQ.ZhIh_9_-DIwAjm47tabvV0zWFuJyWh1WP5oIEfOIc-s,Logged In Successfully,847.96
FCUserRun1_12,Test@12345,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2Njk3YzBjM2UzNTM4NTdiMzhhMjE0MGEiLCJsb2dJZCI6IjY2OTdjMGMzZTM1Mzg1N2IzOGEyMTQwOCIsInNlclR5cGUiOiJ1c2VyIiwiaWF0IjoxNzQyNzQ5NDgzfQ.kiVziPfYRNqJJksZGgxuP-LmTzCiqNItwA99z4VsYqg,Logged In Successfully,761.4
FCUserRun1_13,Test@12345,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2Njk3YzBjNGUzNTM4NTdiMzhhMjE0OGMiLCJsb2dJZCI6IjY2OTdjMGM0ZTM1Mzg1N2IzOGEyMTQ4NyIsInNlclR5cGUiOiJ1c2VyIiwiaWF0IjoxNzQyNzQ5NDgzfQ.ZK2JJmtWt7zXEZ7MV-A1iLyrzARfvTrId3FGTZCTJlM,Logged In Successfully,782.9399999999998
FCUserRun1_14,Test@12345,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2Njk3YzBjNGUzNTM4NTdiMzhhMjE0YjgiLCJsb2dJZCI6IjY2OTdjMGM0ZTM1Mzg1N2IzOGEyMTRiMyIsInNlclR5cGUiOiJ1c2VyIiwiaWF0IjoxNzQyNzQ5NDgzfQ.uR-u32BOWUJxOAkKNBLb5emREGJYADR-hAo8Pyzv_ek,Logged In Successfully,772.38
FCUserRun1_15,Test@12345,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2Njk3YzBjNGUzNTM4NTdiMzhhMjE0Y2UiLCJsb2dJZCI6IjY2OTdjMGM0ZTM1Mzg1N2IzOGEyMTRjMyIsInNlclR5cGUiOiJ1c2VyIiwiaWF0IjoxNzQyNzQ5NDgzfQ.ZPWJHajnhCTse9eZ0KlUsxJL187AXz4kpnzn-UYTF2k,Logged In Successfully,803.02
FCUserRun1_16,Test@12345,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2Njk3YzBjNGUzNTM4NTdiMzhhMjE0ZTEiLCJsb2dJZCI6IjY2OTdjMGM0ZTM1Mzg1N2IzOGEyMTRkNiIsInNlclR5cGUiOiJ1c2VyIiwiaWF0IjoxNzQyNzQ5NDgzfQ.Ns6XjwfY745A0efI0f6XhZ5OozaEkbE-VBSeGThNCiU,Logged In Successfully,789.42
FCUserRun1_17,Test@12345,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2Njk3YzBjNWUzNTM4NTdiMzhhMjE1MjEiLCJsb2dJZCI6IjY2OTdjMGM1ZTM1Mzg1N2IzOGEyMTUxYiIsInNlclR5cGUiOiJ1c2VyIiwiaWF0IjoxNzQyNzQ5NDgzfQ.aezQF99YUEryOlBftZtuw9kXXoPCjVZNEuKjSw_g-yg,Logged In Successfully,798.02
FCUserRun1_18,Test@12345,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2Njk3YzBjNWUzNTM4NTdiMzhhMjE1YjkiLCJsb2dJZCI6IjY2OTdjMGM1ZTM1Mzg1N2IzOGEyMTViNyIsInNlclR5cGUiOiJ1c2VyIiwiaWF0IjoxNzQyNzQ5NDgzfQ.kivIYsgqQZE5PJSHTH5bPhPyhpsTTJMms1pfrDroa_k,Logged In Successfully,780.3799999999999
FCUserRun1_21,Test@12345,NOT_FOUND(token),NOT_FOUND(message),NOT_FOUND(availablePts)
FCUserRun1_19,Test@12345,NOT_FOUND(token),NOT_FOUND(message),NOT_FOUND(availablePts)
FCUserRun1_20,Test@12345,NOT_FOUND(token),NOT_FOUND(message),NOT_FOUND(availablePts)
